User_ID,Deep_Sleep_Duration
U_02510,5.066240005
U_02511,2.424721506
U_02512,0.751020413
U_02513,0.55243619
U_02514,2.898814612
U_02515,0.885632151
U_02516,1.544119443
U_02517,2.698891181
U_02518,1.657890487
U_02519,1.581149959
U_02520,1.912433845
U_02521,6.889640038
U_02522,2.62434019
U_02523,5.955641594
U_02524,6.368585382
U_02525,0.507169212
U_02526,5.996273239
U_02527,2.462245544
U_02528,3.110542674
U_02529,3.071298388
U_02530,3.75377781
U_02531,1.175384984
U_02532,5.49716552
U_02533,1.284430007
U_02534,8.283239973
U_02535,8.051023891
U_02536,1.675037954
U_02537,7.143897093
U_02538,7.925511193
U_02539,5.497975864
U_02540,2.625051313
U_02541,3.013693793
U_02542,0.558701147
U_02543,5.155661034
U_02544,0.720626313
U_02545,5.11126524
U_02546,2.183892756
U_02547,1.660945888
U_02548,0.70530975
U_02549,0.763003007
U_02550,3.523492024
U_02551,8.037579656
U_02552,3.812560752
U_02553,4.574335714
U_02554,6.194149974
U_02555,4.533368261
U_02556,2.401210813
U_02557,5.543786087
U_02558,2.573574115
U_02559,7.644757536
U_02560,7.29192335
U_02561,0.519230466
U_02562,2.387061933
U_02563,5.351144679
U_02564,4.835867446
U_02565,5.974757492
U_02566,9.18274296
U_02567,1.234682082
U_02568,2.930693862
U_02569,1.839953342
U_02570,3.239985878
U_02571,3.225303965
U_02572,1.83628319
U_02573,3.043992221
U_02574,2.73375945
U_02575,3.044638111
U_02576,1.424368129
U_02577,5.324064819
U_02578,0.710845248
U_02579,3.608529433
U_02580,2.777002589
U_02581,2.758658735
U_02582,1.134942043
U_02583,6.985332444
U_02584,3.350285351
U_02585,6.072271898
U_02586,3.022428361
U_02587,2.227961885
U_02588,2.594368141
U_02589,1.553685783
U_02590,2.570202429
U_02591,1.092369589
U_02592,5.72090955
U_02593,3.256504363
U_02594,3.476391214
U_02595,1.075449069
U_02596,1.762402099
U_02597,2.41794155
U_02598,6.881344649
U_02599,1.587770797
U_02600,3.452535601
U_02601,1.704000285
U_02602,1.763930837
U_02603,0.584694709
U_02604,3.194320407
U_02605,1.138081062
U_02606,2.362985197
U_02607,0.766595304
U_02608,1.009769971
U_02609,3.741712477
U_02610,2.426440864
U_02611,2.416524849
U_02612,0.701841586
U_02613,1.649045752
U_02614,8.532799707
U_02615,2.90157704
U_02616,7.470371097
U_02617,0.799642755
U_02618,0.55799289
U_02619,4.611165257
U_02620,3.441806485
U_02621,3.347065649
U_02622,1.933128468
U_02623,1.995487987
U_02624,3.402023927
U_02625,0.963328908
U_02626,4.961435893
U_02627,3.615906496
U_02628,2.397160836
U_02629,7.251229263
U_02630,4.145540183
U_02631,1.818298568
U_02632,1.222955845
U_02633,4.044003265
U_02634,3.833978769
U_02635,0.739417284
U_02636,2.463595133
U_02637,9.093288534
U_02638,3.887352284
U_02639,5.353220854
U_02640,8.21301541
U_02641,2.369910534
U_02642,4.221165022
U_02643,2.039669146
U_02644,1.11124537
U_02645,0.519975773
U_02646,0.854556342
U_02647,3.62398663
U_02648,6.120191542
U_02649,8.489926121
U_02650,2.53744199
U_02651,1.554353832
U_02652,0.500597801
U_02653,4.506849924
U_02654,3.565534431
U_02655,4.044048582
U_02656,2.002030934
U_02657,3.266741849
U_02658,6.086958201
U_02659,4.120081997
U_02660,6.81480661
U_02661,0.983969863
U_02662,9.226520079
U_02663,4.721227029
U_02664,2.921588045
U_02665,2.307512961
U_02666,0.830818551
U_02667,6.704059866
U_02668,2.666776172
U_02669,3.385306929
U_02670,4.283551524
U_02671,0.798061532
U_02672,0.560923211
U_02673,1.188177235
U_02674,4.159200124
U_02675,2.14244857
U_02676,4.604801945
U_02677,2.243769459
U_02678,2.206032753
U_02679,0.830827891
U_02680,3.495742404
U_02681,1.657935806
U_02682,4.757857539
U_02683,5.177907443
U_02684,4.859824189
U_02685,5.291785894
U_02686,1.355118274
U_02687,5.033382428
U_02688,1.210881574
U_02689,2.673744566
U_02690,2.328117902
U_02691,0.607495318
U_02692,7.387065565
U_02693,6.187548161
U_02694,5.39177254
U_02695,3.491604751
U_02696,3.751813093
U_02697,2.242405538
U_02698,9.697294478
U_02699,2.365411072
U_02700,1.07770431
U_02701,5.230379545
U_02702,5.116390002
U_02703,9.465532332
U_02704,4.100558156
U_02705,1.414367008
U_02706,3.457689787
U_02707,1.761710346
U_02708,0.583198145
U_02709,4.15621992
U_02710,4.649950802
U_02711,1.999228934
U_02712,5.906981512
U_02713,6.966467817
U_02714,4.456367251
U_02715,2.79236191
U_02716,0.736957937
U_02717,5.420969122
U_02718,6.431274821
U_02719,1.293243883
U_02720,1.14753193
U_02721,5.54768437
U_02722,3.673369805
U_02723,1.302484459
U_02724,1.506732712
U_02725,3.09333448
U_02726,5.806012807
U_02727,2.337921486
U_02728,4.859160278
U_02729,2.112226275
U_02730,7.711169298
U_02731,8.212478857
U_02732,3.109733798
U_02733,5.643824042
U_02734,2.303946124
U_02735,4.853317973
U_02736,2.321982432
U_02737,2.447302589
U_02738,1.927250795
U_02739,1.980814396
U_02740,2.543009401
U_02741,3.080247473
U_02742,1.420073349
U_02743,2.948634871
U_02744,2.086428864
U_02745,3.991922038
U_02746,3.292047007
U_02747,2.970837038
U_02748,3.622496505
U_02749,5.164898617
U_02750,0.701441465
U_02751,1.090086679
U_02752,4.448404074
U_02753,1.856820985
U_02754,3.06315499
U_02755,2.02016715
U_02756,1.200641157
U_02757,5.009151902
U_02758,1.267802377
U_02759,7.039399447
U_02760,2.46486038
U_02761,3.978824676
U_02762,8.480723773
U_02763,2.303568088
U_02764,2.147309685
U_02765,2.067835724
U_02766,2.820625243
U_02767,1.418370454
U_02768,4.20739406
U_02769,2.371296516
U_02770,4.704147541
U_02771,2.469623177
U_02772,2.411872942
U_02773,6.805018444
U_02774,2.877828164
U_02775,2.282578471
U_02776,3.206978689
U_02777,5.677107924
U_02778,4.309895087
U_02779,5.178159443
U_02780,2.52912169
U_02781,4.238662564
U_02782,4.31204693
U_02783,1.861884409
U_02784,4.455932305
U_02785,6.308434515
U_02786,5.272194441
U_02787,1.369217323
U_02788,4.437726432
U_02789,2.545747021
U_02790,1.792439766
U_02791,2.728740324
U_02792,2.926670902
U_02793,2.076461076
U_02794,5.164224945
U_02795,0.942574327
U_02796,3.536572683
U_02797,2.686885636
U_02798,3.048772042
U_02799,9.609757611
U_02800,3.876984106
U_02801,7.962475574
U_02802,3.311696738
U_02803,5.983847016
U_02804,4.443653967
U_02805,3.077887066
U_02806,3.859695394
U_02807,1.574433745
U_02808,9.412313222
U_02809,6.140569367
U_02810,6.031901052
U_02811,5.321862724
U_02812,6.828215963
U_02813,5.293742397
U_02814,1.94382091
U_02815,0.556775347
U_02816,2.125712447
U_02817,3.678031902
U_02818,3.762665771
U_02819,5.49506104
U_02820,3.272549081
U_02821,6.182594666
U_02822,2.861544299
U_02823,4.676759438
U_02824,4.867717948
U_02825,1.071664294
U_02826,6.858756097
U_02827,5.000016904
U_02828,4.054497459
U_02829,1.181144
U_02830,2.219131069
U_02831,1.644614316
U_02832,4.145442755
U_02833,9.876097582
U_02834,2.753546596
U_02835,4.22827523
U_02836,1.525116889
U_02837,0.52754115
U_02838,2.575752467
U_02839,5.550955462
U_02840,3.124048056
U_02841,8.572083202
U_02842,2.574577032
U_02843,2.376352315
U_02844,9.257560727
U_02845,0.876446455
U_02846,2.403851748
U_02847,4.058249926
U_02848,1.047592264
U_02849,2.969650345
U_02850,2.912379722
U_02851,4.053576727
U_02852,3.636545011
U_02853,0.951178952
U_02854,4.554850224
U_02855,4.970005886
U_02856,7.55677573
U_02857,2.901689057
U_02858,3.327978339
U_02859,5.832229386
U_02860,1.004192689
U_02861,1.470719144
U_02862,5.08573899
U_02863,3.460713893
U_02864,3.284863005
U_02865,3.496655695
U_02866,2.060218436
U_02867,5.034033438
U_02868,0.850031766
U_02869,4.063208797
U_02870,2.211561999
U_02871,1.026436207
U_02872,2.786326773
U_02873,1.721472144
U_02874,6.932253309
U_02875,3.135467265
U_02876,4.342738501
U_02877,0.703263523
U_02878,1.289294711
U_02879,5.060116375
U_02880,7.295761716
U_02881,0.993952903
U_02882,8.886337772
U_02883,4.701986593
U_02884,4.76386806
U_02885,0.570328617
U_02886,3.816746332
U_02887,3.872652125
U_02888,3.1853038
U_02889,2.542144431
U_02890,7.229779825
U_02891,6.03371044
U_02892,4.964804433
U_02893,3.308927271
U_02894,5.395291063
U_02895,2.408396748
U_02896,6.159430296
U_02897,2.863361961
U_02898,2.448656958
U_02899,4.594490037
U_02900,3.189919853
U_02901,2.757689165
U_02902,8.942195646
U_02903,2.807623787
U_02904,4.760075554
U_02905,4.50214036
U_02906,2.906189059
U_02907,2.627522731
U_02908,5.945143084
U_02909,2.751356268
U_02910,1.470334469
U_02911,7.760722494
U_02912,2.964297805
U_02913,4.259381636
U_02914,1.832351007
U_02915,4.688756649
U_02916,1.613006538
U_02917,3.451782695
U_02918,3.838319336
U_02919,4.361094575
U_02920,3.318949908
U_02921,2.516628842
U_02922,4.445985693
U_02923,3.526629912
U_02924,6.190563003
U_02925,0.803364219
U_02926,7.883194375
U_02927,0.808187253
U_02928,2.69039132
U_02929,2.266841427
U_02930,5.021903248
U_02931,1.819515586
U_02932,1.539771365
U_02933,1.813163894
U_02934,4.408712908
U_02935,5.413188671
U_02936,6.913664991
U_02937,2.501551458
U_02938,8.014563673
U_02939,0.918575319
U_02940,1.19778593
U_02941,1.909477943
U_02942,3.193725765
U_02943,1.334058241
U_02944,3.150140929
U_02945,2.037618266
U_02946,4.573166754
U_02947,6.893402891
U_02948,3.653628395
U_02949,0.60831036
U_02950,3.445623324
U_02951,6.161117657
U_02952,0.502766718
U_02953,6.794768302
U_02954,4.075059626
U_02955,1.157190557
U_02956,4.372804672
U_02957,1.838021666
U_02958,4.650811491
U_02959,3.441912467
U_02960,3.583954914
U_02961,0.557406371
U_02962,4.956279187
U_02963,0.73417456
U_02964,3.213254602
U_02965,5.288503669
U_02966,3.912070218
U_02967,0.789941623
U_02968,5.558820903
U_02969,2.031589211
U_02970,4.396228804
U_02971,3.886074654
U_02972,5.901446147
U_02973,2.983849697
U_02974,4.265756194
U_02975,1.358541952
U_02976,3.114849476
U_02977,2.238808167
U_02978,7.635611682
U_02979,5.417498896
U_02980,5.821041228
U_02981,3.960823665
U_02982,8.448153262
U_02983,6.03280758
U_02984,3.213692184
U_02985,1.221582448
U_02986,2.184668169
U_02987,4.304519958
U_02988,4.148878234
U_02989,2.989203749
U_02990,6.532373565
U_02991,1.830417873
U_02992,2.215232517
U_02993,4.3280386
U_02994,2.03143921
U_02995,3.509504739
U_02996,2.190588504
U_02997,2.777505064
U_02998,6.304088214
U_02999,4.802745746
U_03000,7.079637675
U_03001,0.929349737
U_03002,4.564665274
U_03003,1.703905247
U_03004,2.492747875
U_03005,4.460769676
U_03006,1.83496485
U_03007,2.527551707
U_03008,2.788643198
U_03009,4.9804075
U_03010,1.803939525
U_03011,5.166120673
U_03012,1.61804468
U_03013,2.886181607
U_03014,8.372217715
U_03015,0.745800993
U_03016,8.529026378
U_03017,1.233168966
U_03018,3.640381722
U_03019,0.752520239
U_03020,5.465129059
U_03021,4.526100553
U_03022,4.014101037
U_03023,2.848700182
U_03024,8.8874364
U_03025,3.022038796
U_03026,0.840749323
U_03027,1.98788252
U_03028,2.005015628
U_03029,3.72679478
U_03030,1.492192046
U_03031,3.685188332
U_03032,6.948762813
U_03033,3.960873831
U_03034,1.661695017
U_03035,0.804112412
U_03036,1.666722678
U_03037,3.478459954
U_03038,2.229206947
U_03039,4.956812327
U_03040,2.850587353
U_03041,5.349545133
U_03042,4.381943102
U_03043,1.547392701
U_03044,4.021653057
U_03045,3.657161099
U_03046,2.399213427
U_03047,1.777876364
U_03048,4.332300413
U_03049,7.483506957
U_03050,1.493619554
U_03051,2.712002975
U_03052,4.518855622
U_03053,5.874655441
U_03054,5.156289095
U_03055,1.009071966
U_03056,2.273751493
U_03057,2.280188074
U_03058,6.219215971
U_03059,3.434220775
U_03060,4.388161169
U_03061,1.112387933
U_03062,3.023162537
U_03063,3.722923663
U_03064,2.201875381
U_03065,5.192511766
U_03066,3.148375158
U_03067,1.574912227
U_03068,3.872535067
U_03069,1.117990768
U_03070,2.805283734
U_03071,4.057158309
U_03072,1.162208264
U_03073,2.055592673
U_03074,6.428256102
U_03075,5.742609155
U_03076,6.419962868
U_03077,1.632996377
U_03078,7.401841963
U_03079,0.944138821
U_03080,3.317986978
U_03081,2.143626778
U_03082,4.396528698
U_03083,0.717896224
U_03084,3.629395773
U_03085,0.571751217
U_03086,5.132700371
U_03087,0.719638245
U_03088,5.154620588
U_03089,4.119846832
U_03090,7.120465945
U_03091,3.462080016
U_03092,3.901864515
U_03093,6.75693829
U_03094,5.560269024
U_03095,5.90938095
U_03096,3.821092458
U_03097,4.432642903
U_03098,5.770182629
U_03099,1.369029001
U_03100,3.886149068
U_03101,3.701075346
U_03102,0.705940408
U_03103,5.261003462
U_03104,6.054277188
U_03105,3.347117368
U_03106,4.358081991
U_03107,5.062751431
U_03108,1.683223046
U_03109,3.266432799
U_03110,6.675972861
U_03111,0.639590713
U_03112,4.877925661
U_03113,0.748447352
U_03114,1.395981562
U_03115,2.515330621
U_03116,2.205328793
U_03117,3.831989904
U_03118,4.741101272
U_03119,1.566917989
U_03120,8.809615859
U_03121,1.659811554
U_03122,0.601954078
U_03123,4.703028103
U_03124,3.409844783
U_03125,5.22292217
U_03126,0.522715849
U_03127,5.384054487
U_03128,4.341413971
U_03129,4.374102277
U_03130,2.058587229
U_03131,3.824476165
U_03132,4.819854733
U_03133,5.391075111
U_03134,7.884425975
U_03135,2.5130096
U_03136,0.691381428
U_03137,4.366409922
U_03138,1.365922268
U_03139,1.187589946
U_03140,7.178734603
U_03141,1.37568537
U_03142,2.489471471
U_03143,0.585780034
U_03144,1.968530505
U_03145,4.43663672
U_03146,3.130280286
U_03147,0.973008439
U_03148,2.010471193
U_03149,4.733690062
U_03150,4.132218516
U_03151,2.544871354
U_03152,0.856519756
U_03153,4.120058857
U_03154,2.799261841
U_03155,4.66377091
U_03156,2.2225833
U_03157,0.909783488
U_03158,5.230690135
U_03159,2.600143753
U_03160,6.261976515
U_03161,3.173241737
U_03162,1.741423547
U_03163,6.793262787
U_03164,2.631762182
U_03165,3.06323548
U_03166,2.171489059
U_03167,2.860581118
U_03168,1.2380249
U_03169,2.682815719
U_03170,0.856639299
U_03171,1.062934086
U_03172,4.848198214
U_03173,3.103502613
U_03174,2.751833983
U_03175,2.708092977
U_03176,2.893439152
U_03177,5.858468099
U_03178,1.990518896
U_03179,1.188469216
U_03180,1.339804327
U_03181,2.519836532
U_03182,5.03391424
U_03183,6.151777464
U_03184,8.679760615
U_03185,3.108717655
U_03186,1.156296744
U_03187,4.968429552
U_03188,1.043622536
U_03189,1.325641234
U_03190,3.31188868
U_03191,6.503487162
U_03192,2.314859072
U_03193,2.003428702
U_03194,4.676294116
U_03195,4.746483562
U_03196,5.217986371
U_03197,2.268322292
U_03198,2.133225218
U_03199,5.294613581
U_03200,3.280554735
U_03201,3.759822723
U_03202,4.387972092
U_03203,0.709781179
U_03204,1.182205109
U_03205,1.25296635
U_03206,5.059701027
U_03207,8.900963699
U_03208,4.688123118
U_03209,1.739240052
U_03210,6.059467283
U_03211,4.429228945
U_03212,6.61179751
U_03213,3.387515257
U_03214,5.358149029
U_03215,3.095663602
U_03216,4.645507624
U_03217,7.209987489
U_03218,0.515427811
U_03219,3.631802871
U_03220,4.142787497
U_03221,6.551085449
U_03222,1.00347884
U_03223,6.999970904
U_03224,1.933119237
U_03225,1.624866687
U_03226,1.814614413
U_03227,8.923993621
U_03228,3.962400921
U_03229,4.225117451
U_03230,6.653304441
U_03231,8.319261206
U_03232,4.294419239
U_03233,2.391172847
U_03234,5.878608194
U_03235,0.670648546
U_03236,4.970361111
U_03237,5.656693829
U_03238,4.696915033
U_03239,2.297893383
U_03240,1.6014834
U_03241,4.778618998
U_03242,0.770939948
U_03243,8.782955487
U_03244,4.918659243
U_03245,6.337914379
U_03246,4.445722363
U_03247,3.904612543
U_03248,2.204512471
U_03249,1.110710051
U_03250,5.288009229
U_03251,1.385322084
U_03252,4.049247231
U_03253,0.739103204
U_03254,5.210087055
U_03255,2.876107255
U_03256,7.943167231
U_03257,8.412892793
U_03258,5.607927266
U_03259,5.066302377
U_03260,3.136783246
U_03261,4.226760267
U_03262,5.913177864
U_03263,5.577451998
U_03264,8.144460944
U_03265,3.895762343
U_03266,9.203165592
U_03267,2.823340215
U_03268,6.952165376
U_03269,0.921345176
U_03270,6.199616381
U_03271,6.411778668
U_03272,0.982118601
U_03273,5.812470139
U_03274,1.203392873
U_03275,8.097651907
U_03276,3.139624977
U_03277,3.560987484
U_03278,0.734196942
U_03279,2.091585486
U_03280,3.048832916
U_03281,2.267957563
U_03282,3.539041842
U_03283,5.815047623
U_03284,6.559026967
U_03285,3.122688536
U_03286,3.91286484
U_03287,1.095395744
U_03288,0.86412947
U_03289,4.928517371
U_03290,8.210447592
U_03291,2.80861685
U_03292,0.510399949
U_03293,2.036201379
U_03294,4.759803578
U_03295,8.021870205
U_03296,5.335539846
U_03297,1.231818248
U_03298,6.448029972
U_03299,1.147229963
U_03300,5.081699305
U_03301,2.616330959
U_03302,5.974618224
U_03303,4.101602454
U_03304,2.587766984
U_03305,3.407641709
U_03306,0.627210921
U_03307,2.387596954
U_03308,0.706862646
U_03309,4.635288967
U_03310,4.789507008
U_03311,8.942857481
U_03312,6.426324394
U_03313,5.766142727
U_03314,1.815385412
U_03315,4.560018395
U_03316,0.512844273
U_03317,5.710501231
U_03318,0.845108154
U_03319,6.158600083
U_03320,1.586157417
U_03321,2.85909896
U_03322,0.977376177
U_03323,6.867404508
U_03324,2.423548342
U_03325,1.274889713
U_03326,2.951711195
U_03327,5.701829827
U_03328,0.81897888
U_03329,5.182627139
U_03330,4.74781607
U_03331,5.449478724
U_03332,1.979752474
U_03333,2.962203169
U_03334,5.308859904
U_03335,4.896015862
U_03336,1.958032772
U_03337,1.772291487
U_03338,3.764842648
U_03339,4.769647912
U_03340,2.179136832
U_03341,8.779896058
U_03342,5.042519246
U_03343,1.437733138
U_03344,5.211691073
U_03345,1.742841338
U_03346,2.47811999
U_03347,4.048698202
U_03348,1.469591641
U_03349,2.018108305
U_03350,1.595590325
U_03351,0.909518413
U_03352,4.283790629
U_03353,4.188472502
U_03354,3.087580911
U_03355,3.422119296
U_03356,3.843893636
U_03357,4.002688695
U_03358,0.615300816
U_03359,7.363853582
U_03360,2.828325938
U_03361,6.798859909
U_03362,7.02729262
U_03363,5.14078321
U_03364,4.237946681
U_03365,2.455690589
U_03366,5.353289822
U_03367,4.963144846
U_03368,4.743405549
U_03369,3.048016477
U_03370,4.549061526
U_03371,3.086624034
U_03372,2.093311593
U_03373,8.332372323
U_03374,4.105913121
U_03375,4.807260691
U_03376,2.277948087
U_03377,1.926845071
U_03378,4.006472271
U_03379,1.347249954
U_03380,0.561735962
U_03381,0.865746962
U_03382,3.977024753
U_03383,3.84340861
U_03384,1.50679944
U_03385,1.911244755
U_03386,5.047424196
U_03387,4.105344655
U_03388,2.95426974
U_03389,4.328694896
U_03390,7.307453723
U_03391,3.253919571
U_03392,0.662015905
U_03393,5.377873662
U_03394,8.573337784
U_03395,0.711133423
U_03396,1.057913149
U_03397,1.12392439
U_03398,2.454533144
U_03399,2.874018626
U_03400,0.684229554
U_03401,1.67117452
U_03402,4.33775249
U_03403,4.48337453
U_03404,6.87263144
U_03405,4.0782684
U_03406,0.933929619
U_03407,5.159831873
U_03408,1.959960129
U_03409,3.320108158
U_03410,1.07943877
U_03411,5.566642422
U_03412,5.195917694
U_03413,4.768962298
U_03414,0.609336547
U_03415,0.51571803
U_03416,6.591677646
U_03417,3.714166798
U_03418,3.422819129
U_03419,6.393479924
U_03420,1.861613424
U_03421,8.290251928
U_03422,1.166202974
U_03423,1.834194538
U_03424,4.005861753
U_03425,4.067679928
U_03426,1.407722559
U_03427,6.667283856
U_03428,8.240116328
U_03429,2.886945943
U_03430,2.023430637
U_03431,1.093445249
U_03432,1.59048861
U_03433,2.954536907
U_03434,1.270500578
U_03435,3.575134113
U_03436,0.637049062
U_03437,2.674973656
U_03438,3.837450702
U_03439,4.628928116
U_03440,1.862009649
U_03441,3.160722662
U_03442,0.540476951
U_03443,4.82098929
U_03444,4.073250047
U_03445,6.46483279
U_03446,2.757926857
U_03447,7.350337553
U_03448,1.152961501
U_03449,4.099518431
U_03450,1.370627894
U_03451,4.662457936
U_03452,9.547699319
U_03453,1.813327783
U_03454,1.785516488
U_03455,1.851337459
U_03456,3.054736482
U_03457,3.771077454
U_03458,1.558650936
U_03459,0.658190915
U_03460,3.482688203
U_03461,2.593765979
U_03462,3.057354685
U_03463,3.868254205
U_03464,3.241294482
U_03465,1.318475727
U_03466,8.002761473
U_03467,6.341618123
U_03468,2.186043551
U_03469,6.391655027
U_03470,4.193440569
U_03471,1.812250108
U_03472,1.95773741
U_03473,1.140991277
U_03474,3.282674609
U_03475,5.63739138
U_03476,4.36672634
U_03477,5.66589496
U_03478,2.603848819
U_03479,3.540502674
U_03480,1.038093332
U_03481,6.6807897
U_03482,3.685494274
U_03483,5.809043761
U_03484,1.92660807
U_03485,2.930119421
U_03486,3.104438724
U_03487,1.442521072
U_03488,6.985637985
U_03489,5.893864421
U_03490,5.916596678
U_03491,7.229399047
U_03492,8.419532141
U_03493,7.882695564
U_03494,5.427979244
U_03495,1.745795775
U_03496,4.309013112
U_03497,0.726431435
U_03498,6.143020975
U_03499,4.436193582
U_03500,4.492771713
U_03501,6.36433837
U_03502,2.579370782
U_03503,3.621691952
U_03504,1.057538986
U_03505,1.295966625
U_03506,4.42474426
U_03507,2.900790315
U_03508,3.157752676
U_03509,0.759951153
U_03510,3.798909715
U_03511,6.762616249
U_03512,3.296499848
U_03513,0.505783367
U_03514,5.392481558
U_03515,0.784737721
U_03516,1.727547357
U_03517,1.846965949
U_03518,1.473999809
U_03519,5.26351445
U_03520,0.923214819
U_03521,5.209531849
U_03522,2.275977474
U_03523,1.724098672
U_03524,3.23095578
U_03525,7.240904113
U_03526,4.375732291
U_03527,1.234616118
U_03528,4.20369828
U_03529,3.773324031
U_03530,9.090860951
U_03531,5.291244461
U_03532,0.651968909
U_03533,1.118288096
U_03534,3.652353466
U_03535,3.785597328
U_03536,1.153194613
U_03537,5.556461085
U_03538,2.916202907
U_03539,3.914004609
U_03540,0.910113188
U_03541,6.071319706
U_03542,4.742123008
U_03543,5.425553564
U_03544,1.466927282
U_03545,2.614913997
U_03546,0.628995162
U_03547,1.912384954
U_03548,7.351152074
U_03549,2.062751466
U_03550,1.841764832
U_03551,5.302577892
U_03552,5.939888392
U_03553,4.33569344
U_03554,0.945099772
U_03555,6.873058311
U_03556,2.172399455
U_03557,7.944713467
U_03558,4.654315983
U_03559,0.976947839
U_03560,1.826199929
U_03561,2.044370861
U_03562,9.156226934
U_03563,4.871449309
U_03564,7.593226904
U_03565,2.891647965
U_03566,3.430973476
U_03567,3.086933969
U_03568,0.687409955
U_03569,1.779094607
U_03570,2.164772611
U_03571,1.700878767
U_03572,3.031082881
U_03573,3.930317164
U_03574,2.217443573
U_03575,2.670473748
U_03576,1.528090174
U_03577,0.882099427
U_03578,3.624216137
U_03579,2.968654432
U_03580,4.510728487
U_03581,6.425850456
U_03582,5.627451079
U_03583,7.778625254
U_03584,1.479560892
U_03585,0.506163798
U_03586,1.322963455
U_03587,5.679793625
U_03588,3.597907527
U_03589,2.196595692
U_03590,9.04962774
U_03591,3.664083158
U_03592,2.108768603
U_03593,6.285163906
U_03594,1.09207179
U_03595,3.254226218
U_03596,3.12918038
U_03597,9.040524277
U_03598,7.148283414
U_03599,1.687059398
U_03600,2.848972536
U_03601,1.351906877
U_03602,1.999972558
U_03603,3.481583618
U_03604,1.651020886
U_03605,2.226157214
U_03606,6.921046217
U_03607,5.462406597
U_03608,4.123057259
U_03609,1.029186771
U_03610,4.023694734
U_03611,7.827283596
U_03612,3.230195036
U_03613,1.916571529
U_03614,0.92247334
U_03615,6.016216963
U_03616,0.516977197
U_03617,3.608380105
U_03618,2.898285216
U_03619,2.711034874
U_03620,1.657569125
U_03621,1.629416258
U_03622,2.37657057
U_03623,5.915770781
U_03624,3.239440374
U_03625,4.452777959
U_03626,1.870062352
U_03627,6.226628148
U_03628,6.412659528
U_03629,1.361415872
U_03630,5.951110159
U_03631,6.516381135
U_03632,3.019256333
U_03633,3.581551268
U_03634,4.428736872
U_03635,4.376187756
U_03636,3.660213427
U_03637,4.913923053
U_03638,2.787867821
U_03639,1.032067532
U_03640,2.72126537
U_03641,2.455269305
U_03642,1.344006446
U_03643,1.021939044
U_03644,1.711534273
U_03645,3.643744507
U_03646,3.998122396
U_03647,5.983924603
U_03648,2.961430306
U_03649,5.248715688
U_03650,5.127022426
U_03651,1.434241838
U_03652,7.714697504
U_03653,0.647541114
U_03654,4.043196849
U_03655,3.634988021
U_03656,2.822531961
U_03657,4.535236342
U_03658,0.522611056
U_03659,1.407063522
U_03660,7.111806953
U_03661,3.730740941
U_03662,1.633737084
U_03663,2.561819839
U_03664,3.095343334
U_03665,5.678067127
U_03666,6.75454725
U_03667,4.107144638
U_03668,1.742287756
U_03669,0.562267795
U_03670,4.121148727
U_03671,3.215904796
U_03672,5.536998482
U_03673,6.961348046
U_03674,3.640152317
U_03675,5.80644747
U_03676,1.021288776
U_03677,5.686125357
U_03678,3.263425217
U_03679,5.067429632
U_03680,5.115054506
U_03681,2.102396794
U_03682,6.365782491
U_03683,1.186385589
U_03684,0.920834059
U_03685,1.928980095
U_03686,1.315189481
U_03687,3.535010594
U_03688,5.760149175
U_03689,1.129053782
U_03690,3.767098183
U_03691,1.834209274
U_03692,2.314513238
U_03693,4.322104235
U_03694,4.412843922
U_03695,0.6223803
U_03696,5.328043078
U_03697,5.130301406
U_03698,1.642373791
U_03699,9.326333864
U_03700,1.048135627
U_03701,3.373309594
U_03702,2.312850465
U_03703,0.778719424
U_03704,4.705090264
U_03705,4.310857364
U_03706,3.802346113
U_03707,2.227977179
U_03708,3.743439417
U_03709,4.141518791
U_03710,2.046783812
U_03711,3.282867346
U_03712,5.388785393
U_03713,3.838362097
U_03714,0.801537781
U_03715,2.520220041
U_03716,7.930221953
U_03717,5.536911016
U_03718,5.040969871
U_03719,6.854164421
U_03720,3.08524815
U_03721,7.859614727
U_03722,5.358073909
U_03723,2.736684341
U_03724,4.260760014
U_03725,0.551190861
U_03726,2.015709706
U_03727,0.652157323
U_03728,3.965140131
U_03729,5.13267281
U_03730,8.207728656
U_03731,0.566265123
U_03732,4.149328621
U_03733,5.837778738
U_03734,4.746798756
U_03735,7.012323094
U_03736,4.202074897
U_03737,7.859447533
U_03738,1.274269401
U_03739,4.742082761
U_03740,4.294719059
U_03741,7.219160077
U_03742,3.017339954
U_03743,6.666505123
U_03744,0.565711152
U_03745,6.748643861
U_03746,3.463668305
U_03747,1.501897331
U_03748,3.469002571
U_03749,3.963997707
U_03750,4.680028534
U_03751,6.0410153
U_03752,1.003612706
U_03753,3.85893289
U_03754,0.653336731
U_03755,5.564676768
U_03756,3.142645766
U_03757,1.17980447
U_03758,2.368542476
U_03759,4.295535175
U_03760,4.98091172
U_03761,0.754069968
U_03762,4.757417862
U_03763,3.181810185
U_03764,1.935682285
U_03765,3.617065602
U_03766,3.192835985
U_03767,4.812098247
U_03768,6.825013499
U_03769,5.085842016
U_03770,2.373601934
U_03771,3.714054629
U_03772,4.05417403
U_03773,2.7907937
U_03774,2.483831439
U_03775,7.910065771
U_03776,1.641330974
U_03777,3.677157651
U_03778,1.918928296
U_03779,1.098868515
U_03780,2.177877217
